pathway	freq	padj	NES	stability	overlap	Lead_genes
KEGG_ENDOMETRIAL_CANCER	1	0.05465539130247671	1.9542593491710956	1.0	43.4	{'MAP2K1;PIK3CD;CASP9;ARAF;GRB2;MAPK1;SOS2;PIK3R3;NRAS;TP53;APC;KRAS;ILK;PDPK1;FOXO3;CTNNB1;PIK3CA;MLH1;AKT2;SOS1;PIK3R5;PIK3R1;PTEN;BRAF;CTNNA1;RAF1;LEF1;CDH1;TCF7;GSK3B;PIK3CB;PIK3CG;TCF7L1'}
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	1	0.04844103027564392	2.0037543342340793	1.0	46.85	{'PPP3CB;MAP2K1;PIK3CD;MAP3K14;PPP3R1;BCL10;GRB2;IL10;CBL;MAPK1;SOS2;PIK3R3;VAV1;CBLC;NRAS;IKBKB;CD3G;RELA;CARD11;CHP1;RHOA;TEC;MALT1;MAPK14;RASGRP1;KRAS;NCK2;PDPK1;CD8A;NFKB1;PIK3CA;PAK2;NFATC3;NCK1;AKT2;SOS1;CHUK;PIK3R5;NFAT5;NFATC1;PPP3CC;PIK3R1;PPP3CA;MAPK13;MAPK9;CBLB;RAF1;DLG1;VAV3;LCK;PLCG1;MAP3K7;GSK3B;PAK3;NFKBIE;CDC42;PIK3CB;PAK1;PIK3CG;LAT;PAK4;CD28;PRKCQ;CDK4;PTPRC'}
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	1	0.045164054201559854	1.9998500517234834	1.0	43.4	{'PIK3CD;PI4KB;INPP1;ITPR3;PIK3R3;ITPKB;PLCB2;INPP5K;INPP5B;IPPK;SYNJ2;CALM1;DGKA;PIP4K2C;INPP5D;INPP5A;DGKH;PIP4K2B;PIK3CA;PI4KA;DGKE;PIK3C3;PIP5K1A;PLCB4;PIK3R5;DGKD;ITPR2;PIKFYVE;INPP4A;INPP5E;PIK3C2A;PIK3R1;PTEN;PIP5K1B;CDS2;PIP4K2A;SYNJ1;INPP4B;PIK3C2G;PLCG1;OCRL;PIK3CB;PLCG2;DGKI;PIK3CG;IMPA1'}
KEGG_INOSITOL_PHOSPHATE_METABOLISM	1	0.03243173455554838	2.174737001540632	1.0	43.4	{'PIK3CD;PI4KB;ALDH6A1;INPP1;ITPKB;PLCB2;INPP5K;INPP5B;IPPK;SYNJ2;IPMK;PIP4K2C;INPP5A;PIP4K2B;PIK3CA;PI4KA;PIK3C3;PIP5K1A;PLCB4;PIKFYVE;INPP4A;INPP5E;PIK3C2A;PTEN;PIP5K1B;PIP4K2A;MINPP1;SYNJ1;INPP4B;PIK3C2G;PLCG1;OCRL;PIK3CB;PLCG2;PIK3CG;IMPA1'}
KEGG_RENAL_CELL_CARCINOMA	1	0.03187104032756347	2.131427324884174	1.0	45.57	{'RAPGEF1;MAP2K1;PIK3CD;VHL;CRKL;ARAF;GRB2;TGFA;ARNT2;MAPK1;SOS2;PIK3R3;PTPN11;NRAS;KRAS;TGFB3;RAC1;FH;CRK;SLC2A1;PIK3CA;PAK2;RAP1B;AKT2;SOS1;EGLN1;PIK3R5;FLCN;PIK3R1;EPAS1;ARNT;EP300;BRAF;RAF1;GAB1;HGF;RAP1A;CUL2;CREBBP;PAK3;HIF1A;CDC42;PIK3CB;PAK1;PIK3CG;PAK4;EGLN3'}
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	1	0.03150216254599445	2.15136227646563	1.0	28.73	{'VAMP3;STX3;STX6;STX2;GOSR1;VTI1B;STX18;VAMP1;STX16;SNAP29;GOSR2;VAMP8;STX19;BNIP1;SNAP23;STX8;YKT6;BET1;STX12;STX17;STX7;VAMP2'}
KEGG_SMALL_CELL_LUNG_CANCER	1	0.0313730553224453	2.1066208394771513	1.0	47.44	{'PIAS3;PIK3CD;XIAP;RXRB;TRAF5;CASP9;E2F3;PIK3R3;CDK2;TP53;IKBKB;LAMC3;MAX;LAMB2;RELA;APAF1;COL4A6;TRAF3;NFKB1;FHIT;TRAF6;PIK3CA;ITGA2;BIRC2;PIAS1;LAMC2;AKT2;CHUK;BIRC3;PIK3R5;ITGAV;ITGB1;PIAS2;PIK3R1;PTEN;TRAF1;ITGA6;RB1;SKP2;CDK6;LAMC1;CDKN2B;LAMB3;RARB;CCNE2;LAMA4;PIK3CB;LAMA2;LAMA3;PIK3CG;CYCS;CDK4;BCL2L1;PTK2'}
KEGG_CITRATE_CYCLE_TCA_CYCLE	1	0.03133001958126224	2.0886029619718762	1.0	22.62	{'SDHA;CS;DLD;OGDH;SDHB;DLST;MDH1;SUCLA2;PDHA1;SUCLG1;SDHD;DLAT;ACO1;FH;PDHB;SUCLG2'}
KEGG_RNA_DEGRADATION	1	0.0030985733651797817	2.577750603360126	1.0	48.35	{'CNOT6;EXOSC10;CNOT9;EDC3;EXOSC2;DCP1A;MPHOSPH6;CNOT6L;CNOT8;DCP2;EXOSC3;DCP1B;PNPT1;PAPOLG;XRN2;ENO2;LSM6;LSM2;PARN;CNOT7;HSPA9;XRN1;CNOT10;TTC37;ZCCHC7;CNOT1;EXOSC8;PAPOLA;EXOSC9;DIS3;CNOT2;WDR61;SKIV2L;DDX6;C1D;LSM5;CNOT4;PATL1;LSM8;ENO1;DCPS;EXOSC1;HSPD1'}
KEGG_APOPTOSIS	1	0.002840358918081467	2.552161512449179	1.0	34.46	{'AIFM1;DFFB;TNFRSF10A;PPP3CB;TNFRSF10B;PIK3CD;MAP3K14;DFFA;PPP3R1;XIAP;IRAK2;PRKACA;RIPK1;CASP9;IRAK4;CASP6;IL1B;PIK3R3;PRKAR2B;TP53;IKBKB;RELA;CHP1;APAF1;TNFRSF10C;EXOG;IRAK3;NFKB1;BID;ENDOD1;PIK3CA;PRKX;PRKAR2A;BIRC2;CASP8;TNFRSF1A;AKT2;CHUK;BIRC3;PIK3R5;FAS;MYD88;PPP3CC;PIK3R1;CASP7;PPP3CA;IL1RAP;ATM'}
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	1	0.0	3.5559780419082383	1.0	51.46	{'PIAS3;UBE2D4;UBOX5;UBA2;UBA7;VHL;XIAP;UBE2J1;CDC23;FBXW8;DDB2;UBE2Z;UBA1;CBL;SMURF1;PRPF19;CBLC;UBE2L6;CUL7;KLHL9;SAE1;UBE2D1;TRIM37;ANAPC7;UBE2B;MAP3K1;BTRC;UBE2E1;PPIL2;KLHL13;SKP1;ITCH;HERC3;UBE2N;UBE2Q2;UBE2D2;FBXO4;ANAPC4;TRAF6;FANCL;BIRC2;UBE4B;CUL5;PIAS1;UBA3;HERC4;TRIP12;CUL1;ANAPC1;TRIM32;FBXW7;BIRC3;SMURF2;UBE2G1;UBA6;HUWE1;HERC1;ANAPC5;UBE3C;FBXW11;BIRC6;HERC2;CDC16;CUL3;RCHY1;CUL4B;UBE3A;PIAS2;DDB1;UBE2C;UBR5;BRCA1;ERCC8;SKP2;RHOBTB2;UBE2F;CBLB;CDC27;UBE2D3;NEDD4;UBE2I;UBE3B;CUL2;UBE2Q1;UBE4A;MID1;SIAH1;UBE2A;WWP2;CUL4A;MDM2;CDC26;UBE2H;UBE2K;UBE2G2;DET1;UBE2O;UBE2NL;ANAPC10;UBE2R2;MGRN1;NEDD4L'}
KEGG_SPLICEOSOME	1	0.0	3.206361423284733	1.0	48.46	{'HNRNPA1L2;SF3A3;SF3A1;PRPF38B;PRPF4;DHX16;DHX8;DDX23;HNRNPK;SNW1;SRSF8;SNRNP200;SNRNP40;PRPF38A;ACIN1;SRSF1;SRSF2;SRSF10;RBM22;RBM8A;SRSF6;PRPF18;PRPF19;TRA2A;PPIH;PRPF3;AQR;SYF2;HNRNPM;PRPF40A;RBMX;SRSF7;DDX46;RBM25;NCBP1;SRSF4;CDC40;SRSF3;HNRNPA3;SRSF9;ISY1;EIF4A3;SLU7;DHX15;SRSF5;DDX39B;SNRNP27;LSM6;SF3B1;TRA2B;LSM2;PRPF8;PLRG1;HNRNPU;USP39;TCERG1;THOC2;CRNKL1;SF3B4;THOC1;SNRPF;MAGOH;RBM17;THOC3;BCAS2;SF3B3;PRPF40B;U2SURP;SNU13;HSPA8;MAGOHB;DHX38;DDX5;SNRPD1;EFTUD2;LSM5;PPIL1;SNRNP70;DDX42;NCBP2;HNRNPA1;LSM8;WBP11;CWC15;HNRNPC;SNRPD2;SNRPA1;SNRPC;SNRPG;U2AF2;U2AF1;ZMAT2'}
