pathway	freq	padj	NES	stability	overlap	Lead_genes
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1	0.24131999204881732	1.5532134936222046	1.0	64.11	{'PPP2R1B;SORT1;STRADB;EYA2;WWOX;ZDHHC3;BCL2L2;PTEN;SCG2;CFLAR;SFRP1;KRT18;NRP1;BID;IL1B;RNF41;ERBB3;PDIA3;CRADD;SRC;JAK2;EYA1;RELA;BCL2L1;RAF1;KITLG;CTTN;PARK7;IGF1;CD27;IL12A;MOAP1;DIABLO;MIR198;BCL2L12;IL6R;IL7;FAF1;COL2A1;TNFAIP3;BAX;DAPK1;BIRC6;TNFRSF1A;PYCARD;DDX3X;TNFSF10;CX3CL1;SIAH2;PAK5;TRAF2;TNFRSF12A;FGFR1;INHBA;HIPK1;FADD;FOXO3;DDX47;BAK1;ITM2C;BEX3;ZC3HC1;PML;ITPRIP;GSTP1;ITGAV;AGT;DAXX;NF1;MAP2K5;BCL2L10;STK3;CASP8AP2;AR;TLR3;GCLC;SNAI2;PHIP;EYA3;BCL10;TNFRSF10C;MADD;DEDD;LMNA;BMPR1B;SKIL;LTBR;PPP1CA;CTNNA1;DEPTOR;PIK3R1;UNC5B;MKNK2;GSK3B;ARHGEF2;STK4;RIPK1;HGF;RPS6KB1;FGB;TMC8;SFRP2;NGF;BLOC1S2;TMBIM1;TGFBR1;RB1CC1;RBCK1;FAIM2;THBS1;ACVR1;HTT;SRPX;P2RX7;PMAIP1;MIR221;MCL1;PARP2;TNFRSF10A;PSME3;LGALS3;MAL;FGG;TGFB2;AKT1;YAP1;TGFB1;TNFRSF1B;RET;PPP2R1A;CYLD;RNF34;CIB1;FAS;BCL2;RFFL;TCF7L2;PAK2;SP100;TRADD;MLLT11;IFNG;BCL2L11;FAIM;BCL2A1;BAD;TRAF1;SPI1;FGFR3'}
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION	1	0.24131669674536704	1.553582561589145	1.0	61.93	{'SSH2;TMOD1;SPTBN1;CAPZA2;ARHGEF7;KANK1;SVIL;TMOD4;SPTBN2;RDX;PINK1;DRG1;CLASP1;CLIP1;ARPC2;RPS3;CLIP3;CAPG;SNX9;DBNL;STMN1;EPS8;SPTB;ARHGAP40;RHOA;BAIAP2;ADD1;DYRK1A;FKBP4;MAPRE3;CTTN;SLAIN2;MTOR;CCL24;HIP1R;RICTOR;NCK1;CAMSAP3;CDC42EP1;PRUNE1;NIN;HCLS1;EVL;CARMIL2;FCHSD2;PYCARD;SPTAN1;DLG1;CDH5;SSH3;CAMSAP1;ARHGAP28;MKKS;DAAM2;INPP5J;DMTN;MIR214;VDAC2;PRKCD;NCKAP1;AMBRA1;FER;PLEKHG2;PSRC1;BAIAP2L1;NCKAP1L;PAK1;HSP90AA1;CORO1A;SLAIN1;GIT1;TMOD3;DCTN1;ARPC3;SLIT2;OCLN;SPTBN5;VASP;NCK2;PRKCE;LATS1;FES;ARPC1A;TMSB15A;GRB2;KANK4;CCR7;ANKRD53;NAV3;ARPC5;ARL3;CAPZA1;TOGARAM1;PAK3;TRIOBP;ELN;CDC42EP5;CKAP5;RAC1;MAP2;CDC42EP4;CYFIP1;ARHGAP18;SSH1;FCHSD1;ADD3;TUBB4A;SNCA;BAIAP2L2;TWF2;ARFGEF1;LMOD1;MYADM;COTL1;EML2;TBCD;ARF6;FLII;ABL1;MET;VIL1;CAMSAP2;PTK2B;AKAP9;CDK5R1;MTPN;TMSB10;CDK5RAP2;CDC42EP3'}
GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT	1	0.24123795212666	1.5530979000050888	1.0	69.49	{'IPO5;JAK2;JUP;CDH1;HSP90AB1;PSEN1;HCLS1;SMO;TARDBP;MAPK14;HDAC3;PDCD5;RBM22;PRKCD;CDK1;MAVS;PTGS2;RAN;GLI3;PIK3R1;ZPR1;DMAP1;EFCAB7;FLNA;ECT2;PIK3R2;TPR;TRIM28;TGFB1;ZIC1;IFNG;PRKD1;ZC3H12A;LEP;UBR5;SMAD3'}
GOBP_HORMONE_METABOLIC_PROCESS	1	0.24118273979304045	1.553516394556856	1.0	34.57	{'LRAT;PTPN11;SULT1A1;GATA3;STAT5B;ALDH9A1;CHST9;TPO;DHRS13;GHR;PCSK5;DUOX1;DHRS9;HSD17B2;KLK6;BACE2;RDH10;ACE2;DKK3;DHRS2;RDH11;CPQ;SCNN1B;CTSL;HSD17B12;SCPEP1;CPA3;H6PD;IL4I1;SDR16C5;SGPL1;RETSAT;ARNT;STARD3;FOXA1;STC2;DDO;ENPEP;DPP4;RBP1;DAB2;CRABP1;CTSB;HSD17B6;HSD17B11;CYP2C8;DUOXA1;PLA2G7;ALDH8A1;RDH16;HFE;SRD5A3;PCSK4;HPN;PLB1;DUOXA2;CYP27B1;PLEKHA1;ECE1;SRD5A1;BCHE;PCSK7;NFKB1;IDE;PDGFRA;AKR1C3;BMP2;CLCN2;ADH1B;WNT4;GNB3;IYD;GFI1;RDH14;REST;UGT2B15;SCG5;HIF1A'}
GOBP_RESPONSE_TO_LIGHT_STIMULUS	1	0.24100230953288576	1.5547878426046424	1.0	36.84	{'NMT2;CRY2;CAT;DCUN1D3;AKT2;UBE2B;OGG1;ITGB1;CPT1B;MEN1;FBXL17;PDE6B;SLC1A3;AURKB;NFATC4;SLC1A2;DRD2;PER3;PCLAF;KIT;PPID;USP2;RELA;BRSK1;OPN3;CACNA1F;USP28;MAPK13;NEDD4;CHRNB2;IL12A;ATP8A2;UBE4B;DDHD2;CASP7;FECH;RGS9;GUCY2D;INO80;RUVBL2;DTL;MC1R;ERCC8;USP47;SIK1;CLOCK;KDM1A;MMP2;NOC2L;MTA1;FBXL8;REV1;CHEK1;PLEKHB1;BAX;ACTR5;DHX36;COPS3;POLK;CUL4B;SCARA3;PDE1B;GRIN1;PPP1CB;UNC119;ATR;HRH1;TAF1;BAK1;PCNA;CCND1;EGFR;GRK4;PPP1CC;ATP1A2;MEIS2;PML;NPHP1;PRKCD;MAPK8;MYC;SMPD1;RPL26;MAP3K4;CRY1;CDC25A;DDB2;NF1;ERCC1;SLC24A2;KCNC2;TTC36;MAP4K3;PTGS2;TMEM161A;ABCC8;SLC7A11;MAPK10;RBM4;ERCC6;POLD3;ERCC2;SIRT1;GNAT2;HIF1A;TRIM32;POLD1;XPC;PPP1CA;PRPH2;FEN1;MMP3;PIK3R1'}
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_REGULATION_OF_CELL_PROLIFERATION	1	0.2409076631233196	1.5546946929616179	1.0	43.59	{'SFRP1;CTNNB1;LRP6;DVL2;WNT3'}
GOBP_CAMP_MEDIATED_SIGNALING	1	0.24088864520376013	1.5545347581118063	1.0	15.93	{'PDE11A;UBE2B;ADCY2;PDE4D;PDE3A;KSR1;RAPGEF3;PDE3B;GNAI1;RAPGEF2;ADCYAP1;SOX9;RNF157;CAP2;ADGRG6'}
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	1	0.24055260750384758	1.5553696009154871	1.0	16.99	{'GATA3;IL20RB;FOXP3;GBP1;EZR;HAVCR2;XCL1;LAG3;VSIG4;PRNP;TNFAIP3'}
GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	1	0.23926440504904342	1.556800708437356	1.0	29.31	{'CFLAR;RAPGEF3;CAPN2;CAMK1;TMEM182;GDF15;MAPK14;DCSTAMP;CXCL10;EHD2;TNFSF14;SCGB3A1;FLOT1'}
GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT	1	0.23919129347358653	1.5570705869342691	1.0	50.81	{'ANO6;SLC25A3;PCYOX1;GLRA3;SLC5A6;SLC1A3;SLC25A30;SLC5A1;PTAFR;GABRP;ANO2;PRNP;SLC26A11;GABRE;ANO1;CLCN6;SLC12A9;SLC12A8;SLC37A1;SLC1A1;ANO9;ANO7;SLC12A2;SLC26A1;SLC26A10;ADAMTS8;SLC26A4;SLC37A2;LRRC8A;SLC4A11;SLC12A6;CLIC2;SLC25A14;SLC12A4;ANO5;SLC6A1;CLCN7;APOL1;SLC4A8'}
GOBP_ZINC_ION_TRANSPORT	1	0.23913875770434348	1.5567328479375986	1.0	63.92	{'SLC39A6;SLC39A11;SLC39A8;SLC39A1;SLC39A9;SLC1A1;TRPM2;TMEM163;SLC30A9;SLC30A4;SLC30A5;SLC39A10;SLC39A14;SLC39A2;SLC39A7;SLC30A8;SLC39A4;SLC39A3;SLC30A6;SLC30A2;SLC30A1'}
GOBP_PROGRAMMED_CELL_DEATH_INVOLVED_IN_CELL_DEVELOPMENT	1	0.23880313918800744	1.5576253644664497	1.0	17.1	{'IL1B;KIT;KITLG;CNTF;FGF2;BAX'}
GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT	1	0.23831338983353567	1.5583044885210133	1.0	38.09	{'MTHFD1;TP63;TBX15;FOXN3;PAX5;IRX5;RDH10;SLC39A1;EIF4A3;TGFBR2;CTNNB1;RIC1;CEP55;MSX2;FGFR2;PRRX1;SETD2;WDR19;CHST11;NIPBL;TFAP2A;MMP14;MTHFD1L;MEGF8;TULP3;GRHL2;SIX1;PDGFRA;TIFAB;GLI3;INSIG2;RAB23;IFT140;FREM1'}
GOBP_MONOCYTE_AGGREGATION	1	0.23792876446547115	1.5588654726081919	1.0	24.93	{'HAS2;IL1B;BMP7;CD44'}
GOBP_ACTIVATION_OF_GTPASE_ACTIVITY	1	0.23757468037065085	1.5595370106111186	1.0	67.71	{'TBC1D2B;SGSM1;AKT2;NTF3;TBC1D9B;TBC1D3;NGEF;TBC1D3I;TBC1D7;TBC1D3H;ARHGAP24;TBC1D3K;RUNDC1;TBC1D16;TBC1D3L;TIAM2;RANGAP1;TBC1D3C;RASGRF1;EVI5;ARHGEF15;SIPA1;TBC1D1;GRTP1;EPHA1;TBC1D10A;CORO1C;RALGAPA2;RAP1GAP2;TBC1D9;ARHGAP42;GPR65;NTRK3;BCAS3;DOCK7;TBC1D4;SIPA1L3;EPHA2;SIPA1L2;RAP1GAP;RASGRP1;GMIP;CRK;TBC1D30;TBC1D10C;ADPRH;ARHGEF19;TBC1D2;TBC1D13;TBC1D15;SGSM3;USP6NL;TSC1;TBC1D3F;CCR7;CRKL;RALGAPA1;ECT2;TBC1D17;RABGAP1;TBCK;TBC1D5;PIP5K1A;SGSM2;TBC1D8;ARHGEF10;TBC1D25;BCR;TBC1D10B;WNT5A;PTK2B;RABGAP1L;NEDD9;SYDE2;SCRIB;RALGAPB;RHOG;SLC27A4;CXCL13;TBC1D8B;CCL21;ARHGEF16;SIPA1L1'}
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	1	0.23757091648042838	1.559335565797488	1.0	48.07	{'PLCL2;ZDHHC3;PTEN;STXBP1;PLCL1;DRD2;ADORA2A;CLN3;CNR1;HAP1;NF1;NLGN2;KIF5B;PRKCE;NPY5R;USP46;BAIAP3;SLC6A1'}
GOBP_ETHANOL_METABOLIC_PROCESS	1	0.2374559291532689	1.5598428100255355	1.0	12.64	{'SULT1A1;ADH5;SULT1A3;ACSS2;SULT1A4;ALDH3B2;ACSS1'}
GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	1	0.23743707403413397	1.5600834596974946	1.0	69.18	{'LPIN1;CHP1;CAPN2;MFSD2A;LDLR;ADGRF5;APOC2;IDH1;LPCAT1;ACSL3;PRKCD;HTR2B;GNB3;SCARB1;MTMR2;FABP3;ABCA3;MTMR1;MTMR4;PDGFA;APOC1;MTMR9;RAB38;MTMR3;ABCA2;SLC27A1;STOML2;PDGFB'}
GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION	1	0.23641373118504921	1.5612211536227387	1.0	13.07	{'PPP2R3C;RHOBTB1;RHOBTB3;TLN1;EPB41L2;LLGL2;RHOQ;RTKN;ROCK2;EZR;PLEK;CALR;RHOA;EPB41L3;RHOH;RACGAP1;FHOD1;ROCK1'}
GOBP_EPITHELIAL_CELL_PROLIFERATION	1	0.23547757574486708	1.5622473343767074	1.0	32.46	{'PTPRM;MAP2K1;ITGB1BP1;LIMS1;RTN4;STAT5A;CDH3;BCL2L2;GPC3;MEN1;TP63;GATA3;PPP1R16B;PTEN;MAGED1;TGFA;LGR4;SCG2;HAS2;LAMC1;CFLAR;GLUL;SFRP1;AREG;IL10;NRP1;ROBO1;PDCL3;KLK8;MEF2C;KIT;ESRP2;NFIB;VSTM4;EFNB2;EREG;COL8A2;FERMT1;EYA1;PRKX;EAF2;PYGO2;B4GALT1;SERPINB5;RGN;FBXW7;FLT1;TEK;IGF1;NCSTN;BMPER;SIDT2;IL12A;KLF9;CTNNB1;STXBP4;OVOL2;EPB41L4B;CCL24;ITGB3;PTN;AQP11;RUNX3;FUT2;BCL11B;SOX9;SDR16C5;ERBB2;NME1;PSEN1;FGF2;ARNT;CAV2;TNFAIP3;BAX;C5AR1;ANGPT1;ZBED9;LAMB1;SMO;PPARD;NME2;DAB2;DLG1;IFT52;VASH1;PURA;ATF2;FGFR2;MARVELD3;BMPR2;SGPP2;NRP2;CXCL12;TACSTD2;EGF;FGFR1;PTCH1;CDKN2B;KDF1;FGF1;HES1;MYDGF;RAB33B;NGFR;CCND1;EGFR;CDK6;FABP7;MDK;SAV1;FGFBP1;HPN;MYC;UHRF1;MMP14;KDR;LRG1;WDR48;LGR5;PROX1;EPHA2;RAP1GAP;OSR1;AGTR1;NF1;MAP2K5;HTR2B;EPPK1;STAT1;AR;SIX1;BTRC;SIRT6;VEGFA;SNAI2;BMP2;GHRL;PPARG;COL8A1;SP1;NKX3-1;PRKCA'}
GOBP_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	1	0.23544436842480265	1.5624681255322819	1.0	58.48	{'SAMD4A;EIF4E3;RPUSD4;CSDE1;RTN4;EIF4EBP2;QKI;FXR1;SAMD8;AKT2;EIF1B;RPS4X;SHMT1;RTN1;BANK1;RACK1;PICALM;DPH3;PAIP2B;YBX3;METTL5;PINK1;ZC3H12D;TOB1;CTIF;ROCK2;PDK4;RPS3;GRB7;PTCD3;DNAJC1;CALR;CD28;DHFR;PDK1;RHOA;PA2G4;DHFRP1;RMND1;MAGOH;RARA;FXR2;SPHK1;MKNK1;RELA;RCC1L;EFNA1;PTAFR;UQCC2;EIF4A3;EIF4G1;C8orf88;IGF1;JMJD4;TYMS;RPL13A;MTOR;PUM1;PABPC1;LRPPRC;NAT10;DNAJC24;ROCK1;PRNP;KRT17;EIF4G2;NCK1;XRN1;MLH1;RPS14;ERBB2;RC3H1;CNBP;EIF3C;DCPS;UNK;HAP1;EIF3D;DAPK1;DHX36;CCL5;TARDBP;DDX3X;EIF4B;HABP4;NGDN;PURA;ZNF706;FASTKD2;TIGAR;SPON1;EIF3E;PAIP2;TIA1;EIF4G3;HBS1L;DCP2;MRPS27;NTRK2;TNRC6A;FOXO3;EIF2B2;KHDRBS1;EIF4E2;EIF2B4;POLR2D;POLR2G;PRKCD;KBTBD8;CNOT3;RPL26;IFNGR1;EXOSC7;LARP4;USP16;ACO1;SESN2;PUM3;EIF2B5;PRR16;TMED2;C1QBP;CPEB3;EIF2AK1;SECISBP2L;NOCT;MIR205;GIGYF2;SEPSECS;PDK2;PLD1;SPHK2;FASTKD3;YTHDF2;SP1;SLC7A11;NSUN3;MPV17L2;PYM1;CLU;ZFP36L2;RBM4;DHX9;EPHA4;SHMT2;IREB2;DDX1;DPH1;EIF5;PPP1R15B;CNOT6L;PUM2;ABCE1;SAMD4B;PPP1CA;PLA2G6;CPEB2;CPEB4;PATL1;GGA3;ETF1;CELF1;CPEB1;TRUB2;NCK2;MKNK2;RPS9;AGO3;CNOT2;PER2;TNRC6B;EXOSC5;TSC1;DPH5;EIF4H;MIR145;METTL14;CNOT1;AGO4;RGS2;ORMDL2;MOV10;MALSU1;MRPL13;MIR590;CAPRIN2;PKM;GEMIN5;ILF3;PLXNB2;RPL5;EIF3H;MTIF2;CNOT6;RPS6KB1;EIF5A;FMR1;PNLDC1;UPF1;TRAP1;EIF3B;PKP3;EIF6;NCBP1;DCP1A;TMED10;DPH3P1;UPF3B;YBX2;EXOSC2;BCL3;ZNF385A;NT5C3B;RPS6KB2;EIF5B;MIR186;GCN1;NPM1;SYNCRIP;MTG1;LARP1;RPL10;RC3H2;LARP4B;PAIP1;HNRNPD;EIF4A2;CYFIP1;GUF1;EXOSC8;ZFP36L1;THBS1;METAP1;CAPRIN1;DIS3L2;SNCA;RBM3;MIR221;STAT3;AGO1;MTG2;SERP1;CNOT10;KHSRP;DHX29;DIO2;EXOSC3;EIF2AK2;DDX6;LSM14A;TPR;DIS3;RNF139;AKT1;INPP5E;EEFSEC;RPS27L;APOE;GSAP;CNOT7;PAN2;NSUN5;NANOS3;PATL2;FTO;SELENOT;DAPK3;EIF2A;CIRBP;UPF3A;RPS6KA3'}
GOBP_REGULATION_OF_METAL_ION_TRANSPORT	1	0.23543119450087557	1.5626875085146619	1.0	23.83	{'ANO6;CAPN3;WNK1;CAMK2G;PRKACA;SESTD1;AHNAK;ANK2;ITGB1;PDE4D;KCNAB1;GPD1L;CEMIP;GLRX;FGF12;CALM1;CHP1;ATP2C2;INPP5K;FXYD3;ATP2B4;CACNA2D1;SLC9A3R1;IL16;KLHL24;CAB39;P2RX4;F2R;DRD2;WNK3;FXYD5;ADORA2A;CD33;JPH1;KCNN4;CACNB1;HECW2;FYN;RHOA;WNK4;SLMAP;STK39;FKBP1A;SERPINE2;TSPAN13;KCNE1B;STAC2;CACNB3;NOS1AP;ISCU;DMPK;XCL1;ACTN4;ADRA2A;FGF14;PLN;RGN;NEDD4;CTNNB1;CRACR2B;CACNB2;KCNE1;PRNP;JAK3;TMEM38B;STIM1;SCN2B;SIK1;CXCL11;HAP1;PSEN2;CNKSR3;BAX;CASQ1;SLC9A1;CCL5;KCNMB1;STC2;AKAP6;DLG1;SCN1B;STAC3;CX3CL1;STOM;CRBN;CXCL10;DIAPH1;CXCL12;P2RX5;GRIN1;EGF;UTRN;FCRL3;HES1;HFE;GSTM2;SLC8A1;FHL1;COMMD1;BAK1'}
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	1	0.2344338523435906	1.5638229192919881	1.0	38.11	{'CHP1;CAPN2;ADGRF5;ACSL3;HTR2B;FABP3'}
GOBP_CYTIDINE_TO_URIDINE_EDITING	1	0.23400271335635844	1.5646368029132067	1.0	43.05	{'APOBEC3G;APOBEC3D;APOBEC3C;APOBEC3F;APOBEC3H;RBM47;APOBEC3B'}
GOBP_REGULATION_OF_PROTEIN_SUMOYLATION	1	0.23399203316956738	1.5644526616066243	1.0	50.03	{'UBA2;CAPN3;RELA;PARK7;MUL1;CTNNB1;HMG20B;HDAC4;ARNT;PIAS3;PIAS4;GNL3L;ZMIZ1;SAE1;UBE2I;RWDD3;HMG20A'}
GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS	1	0.23286997293800657	1.5660192816300669	1.0	12.41	{'PIGF;SAMD8;ACER3;ST3GAL5;ST3GAL3;B4GALT3;PIGM;CERS4;B4GALT6;HACD2;FA2H;ST6GALNAC3;SMPD2;CYP4F22;ABCA8;PPM1L;PGAP3;GBA;ST8SIA4;ELOVL6;ST3GAL1;ST8SIA2;CERS2;SPHK1;DEGS2;PIGU;SPTSSB;FUT9;ALDH3B2;FUT6;ASAH1;PLPP2'}
GOBP_AXO_DENDRITIC_TRANSPORT	1	0.2327040122121703	1.5659818818897566	1.0	50.19	{'KIF1B;WASF1;AP3S2;AGTPBP1;AP3B2;FEZ1;HSPA8;AP3S1;KIF5A;TRAK2;FLOT2;DYNC1H1;OPA1;KLC3;ARL8A;SPAST;TRAK1;HAP1;PURA;KIF1C;STAU2;PAFAH1B1;MAP1A;TRIM46;SFPQ;SNAPIN;DTNBP1;BLOC1S4;KIF5B;AP3B1;HIF1A;DCTN1;SPG11;SPG7;FBXW11;AP3M2;BLOC1S3;TMEM108;RAB21;ACTR10;DST;BLOC1S6;HSBP1;KIF3A;APBA1;MAP2;BLOC1S2;KIF17'}
GOBP_PULMONARY_ARTERY_MORPHOGENESIS	1	0.23264805100409097	1.566610558623762	1.0	37.13	{'LRP2;STRA6;JAG1;CITED2;SEC24B;HEY2'}
GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	1	0.232533630389708	1.5669348086568562	1.0	52.0	{'FERMT1;OVOL2;KDF1;FBLN1;SNAI2;OVOL1;MIR221'}
GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	1	0.23250219208108774	1.5665569700581925	1.0	15.38	{'ABHD5;LPIN1;GPLD1;FITM2;CTDNEP1;MFSD2A;MBOAT7;LDLR;RGN;FBXW7;PLIN5;APOC2;SIK1'}
GOBP_CYTOKINE_PRODUCTION	1	0.23245191809147883	1.5672071378232326	1.0	39.02	{'SPTBN1;NLRP3;NPLOC4;PPARA;PTPN11;RNF125;CDH3;PDE4D;NLRC4;SLC2A10;BANK1;LRRK2;GATA3;STAT5B;IRAK3;FGR;LGR4;NFATC1;IL20RB;IL16;NLRX1;IL15;CSF1R;FOXP3;BCL6;INHA;OAS3;CD200R1;RFTN1;IL10;GBP1;CAPN2;ROCK2;SCAMP5;IL1RL1;F2R;EZR;CD24;NFATC4;RPS3;DRD2;PCSK5;GBA;IL1B;SYT11;CD33;KIT;CD28;PPM1B;CD83;RNF128;ADGRG1;CHI3L1;RIPK2;PRKCZ;LURAP1;HDAC9;BPI;IL1R2;RARA;EREG;FERMT1;SRC;TRIB2;BCL6B;SPHK1;JAK2;AKAP12;CEBPG;ALOX15B;BATF;IL12RB2;ACE2;TRPM4;HAVCR2;RELA;XCL1;MAPK13;AKIRIN2;F11R;DDX58;CARD8;TLR4;PTAFR;GPAM;F2RL1;POU2AF1;ADRA2A;PARK7;IGF1;IRF8;LAG3;RIOK3;IL12A;MUL1;ADAM8;HEG1;PPP1R11;CLEC4E;IL1RL2;ADCY7;TRIM16;VSIG4;RIPK3;KLF4;ZP3;VTCN1;SLC7A5;ADCYAP1;SRGN;DHX58;PRNP;ACP5;PDCD4;POLR3C;GBP5;IDO1;IL6R;JAK3;TLR8;MC1R;LTBP1;OAS1;SULF2;HSP90AB1;SMAD4;IL7;CD58;ICOSLG;PSEN1;SMAD7;OAS2;CD2;COL3A1;ARNT;CD3E;ZBTB20;TNFAIP3;SYK;C3AR1;C5AR1;BAP1;ANGPT1;DHX36;RORA;TUSC2;PYCARD;DDX3X;IL18R1;MAPK14;AFAP1L2;SLC11A1;GPSM3;MIR155;ERBIN;BTN3A3;ATF2;CX3CL1;KAT2A;IRF3;TNFRSF14;TRAF2;SETD2;IFIH1;INHBA;TIA1;SELENOS;HLA-F;CD200;HLA-A;HLA-G;IL17RA;FN1;HFE;CR1;FADD;ANXA1;CSK;BTN3A2;S1PR3;C3;RELB;LAPTM4B;MDK;PML;PQBP1;HLA-DPB1;UBASH3A;GSTP1;IL17B;ARID5A;IL27RA;AGPAT1;IFI16;IFNGR1;GSDMD;ITGAV;SELENOK;IRF7;AGT;TRPV4;CYBB;EPHA2;CD96;LY9;ZBTB7B;NCKAP1L;APPL1;MAP2K5;C1QTNF3;HTR2B;FLOT1;C1QBP;CCL3;NFKB1;MAVS;HSP90AA1;STAT1;NLRP1;ITCH;TLR3;RASGRP1;MIR205;SPHK2;ASB1;SNAI2;BTK;PTGS2;GHRL;ABCC8;TLR10;AIM2;BTNL9;CLU;GPR18;DHX9;GIT1;BCL10;TRAIP;DDX1;PRKCQ;LGALS7B;NOX1;CHUK;ZNF580;ADORA2B;TMF1;SIRT1;SOCS5;HIF1A;FCGR2B;TRIM32;CD55;ABCD2;TLR6;FRMD8;LGALS9;FURIN;GPNMB;CD84;PHB;EZH2;PIK3R1;CD14;NMI;MIR142;LYN;CD4;CD6;TRAF3;POU2F2;LPL;LILRA4;KPNA6;PTGER4;MALT1;DICER1;DENND1B;SLAMF6;IL33;CD34;SLAMF1;ARG2;TLR5;USP50;IL18'}
GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	1	0.23224082268953083	1.5675444030188952	1.0	71.94	{'PPP3CB;STX7;PVR;CD1C;XCL1;IL12A;RIPK3;AZGP1;NECTIN2;CD1A;CD1B;HLA-F;HLA-A;HLA-G;FADD;NCKAP1L;CD1D;FCGR2B;IL7R;IL23A;HLA-E;CEACAM1;P2RX7;HLA-B;CD1E;IL12RB1;LILRB1;MR1;AGER;HLA-H;PTPRC;B2M;HLA-DRB1'}
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	1	0.23207532380390333	1.5682663675821367	1.0	58.27	{'SAMD4A;CSDE1;RTN4;EIF4EBP2;FXR1;SHMT1;RTN1;BANK1;RACK1;PAIP2B;ZC3H12D;TOB1;ROCK2;RPS3;GRB7;CALR;DHFR;DHFRP1;RARA;FXR2;SPHK1;EIF4A3;EIF4G1;C8orf88;IGF1;TYMS;RPL13A;PUM1;PABPC1;ROCK1;PRNP;XRN1;MLH1;RC3H1;DCPS;UNK;HAP1;DAPK1;DHX36;TARDBP;DDX3X;PURA;SPON1;EIF3E;PAIP2;TIA1;DCP2;NTRK2;TNRC6A;EIF4E2;POLR2D;POLR2G;CNOT3;EXOSC7;SESN2;CPEB3;EIF2AK1;NOCT;MIR205;GIGYF2;YTHDF2;CLU;ZFP36L2;RBM4;DHX9;SHMT2;IREB2;CNOT6L;SAMD4B;CPEB2;CPEB4;PATL1;GGA3;CELF1;CPEB1;AGO3;CNOT2;TNRC6B;EXOSC5;TSC1;MIR145;METTL14;CNOT1;AGO4;RGS2;ORMDL2;MOV10;MALSU1;MRPL13;MIR590;CAPRIN2;ILF3;CNOT6;FMR1;PNLDC1;UPF1;EIF6;DCP1A;EXOSC2;NT5C3B;MIR186;SYNCRIP;LARP1;RC3H2;PAIP1;HNRNPD;EXOSC8;ZFP36L1;CAPRIN1;DIS3L2;MIR221;STAT3;AGO1;CNOT10;KHSRP;EXOSC3;EIF2AK2;DDX6;LSM14A;TPR;DIS3;RNF139;INPP5E;APOE;CNOT7;PAN2;NANOS3;PATL2;FTO;DAPK3;CIRBP'}
GOBP_REELIN_MEDIATED_SIGNALING_PATHWAY	1	0.23201793517877803	1.5679203256228988	1.0	41.91	{'STAT5A;VLDLR;LRP8;RELN;PAFAH1B1;CRK;CRKL'}
GOBP_AMINOGLYCAN_METABOLIC_PROCESS	1	0.2320040821543152	1.5681122673617196	1.0	62.49	{'ST3GAL6;ST3GAL3;CLN6;DSE;GNS;CEMIP;CHST9;HAS2;HS6ST2;IL15;HS6ST1;IL1B;B3GNT3;CHI3L1;ST3GAL1;OVGP1;FOXC1;IDUA;ITIH5;UGDH;ITIH4;ITIH2;GUSB;FGF2;ANGPT1;DCN;HS3ST1;SGSH;ABCC5;HPSE2;CHST3;EGF;B3GAT3;NDNF;CHST11;CD44;CTBS;HEXB;CHPF2;PDGFRB;GLCE;SMPD3;NFKB1;CLTC;TNFAIP6;HS3ST3A1;B3GNT4;ST3GAL2;NDST2;EGFLAM;HAS3;UST;SPOCK2;LYVE1;B4GALT5;XYLT2;LYG1;HS3ST3B1;HYAL3;CSGALNACT2;CHI3L2;B3GNT9;B4GALT4;GLB1;DSEL;PXYLP1;CHST12;B3GNT7;CHST14;NAGLU;CHPF;CHIT1;TGFB1;EDNRA;EXT1;IDS;HPSE;CHST15;B3GNT8;EDNRB;B4GAT1;CHST6;FUCA1;CHST2'}
