pathway	freq	padj	NES	stability	overlap	Lead_genes
GOBP_PROTEIN_LOCALIZATION_TO_CYTOSKELETON	1	0.00016366798872703226	2.749952390081903	1.0	53.49	{'MAPRE3;UBXN2B;NSFL1C;HOOK3;TTBK2;APC;NUP62;MID2;CHAMP1;PPP1R9B;DIAPH1;GOLGB1;HNRNPU;MAPRE1;C2CD3;KIAA0753;PIBF1;BICD1;CSNK1D;CEP350;CEP83;NUMA1;DISC1;NEDD1;PCM1;CEP192;KLHL21;ABHD17B;MCPH1;GSK3B;CEP72;WRAP73;MARK4;NUDCD3;CEP250;CRIPT;BBS4;MAP1A;DCTN2;GAS2L1;FAM83D;MAPRE2;STIL;CEP131;MID1;CCDC14;ABHD17C;KIF20B'}
GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING	1	0.0001589072778384181	2.750689009123747	1.0	46.07	{'AP3M1;MYO6;TRAK2;NDEL1;RAB1A;BLOC1S5;KIF13A;DTNBP1;TRAK1;ACTN4;CCDC186;AP3M2;KIFAP3;KIF3A;PAFAH1B1;FYCO1;FBXW11;AP3S1;BLOC1S2;NDE1;KIF5B;FNBP1L;BLOC1S6;KIF3B;SNAPIN;MYO1C;WASL;BLOC1S3;AP3B1;MYO1D;TANC2;MYO1E;BORCS5;HTT;MYO1B;MYO5B;DYNC1H1;AP3D1;RASGRP1;STK11;BICDL2;MYO5C;MYO5A;MYO19;CLN3;KIF5A;AP3S2'}
GOBP_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION	1	0.00015189632459948891	2.752947148625782	1.0	37.23	{'TGFB1;PPP1R8;YWHAE;CNEP1R1;YWHAB;ROCK2;ARPP19;SPPL3;BOD1L1;SWAP70;PPP1R11;PPP1R9B;PPP1R15B;PPP1R7;CALM3;PPP6R3;PINK1;CALM2;MTOR;PPP1R2;SYMPK;PPP2R5D;TIPRL;VRK3;AMBRA1;GBA;GNA12;PTBP1;HSP90AB1;ANKLE2;CALM1;CRY2;SLC39A10;ROCK1;ENSA;PPP1R15A;PPP6R1;JAK2;HSP90B1;PPP2R5A;PRKCD;PPP1R2P1;IKBKB;PTPA;HTT;LGALS3;PPP1R12A;RGN;GSK3B;PPP6R2;TSC1;FKBP1A;MFHAS1;PIN1'}
GOBP_PHOSPHATIDYLINOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	1	0.00015155651179277863	2.752814807265761	1.0	33.05	{'SOCS5;ATG14;PI4KB;UVRAG;PI4K2B;PIP4K2B;PIKFYVE;INPP4A;BECN1;PIK3C2A;PI4K2A;SOCS6;IP6K1;OCRL;IMPA1;IPMK;PIP5K1A;PIP5K1C;SYNJ1;IP6K2;PIK3R4;PIK3CA;PIK3R2;FAM126B;SOCS2;PIP4K2A;INPP1;PIP4K2C;PIK3CB;SMG1;TTC7A;ITPKC;ITPKB;EFR3A;FIG4;PIK3CD;PI4KA;PIPSL;SOCS7;SYNJ2;PIK3C3'}
GOBP_SMALL_MOLECULE_METABOLIC_PROCESS	1	0.00014999443139179948	2.755698008351374	1.0	80.07	{'PUDP;GSTM2;HADHB;INSIG2;PPP4R3B;RDH14;UEVLD;CRTC2;AK6;GNPAT;SFXN3;IARS2;DEGS1;ENTPD5;TGFB1;NUDT4;VKORC1;LARS2;PLPP6;OSBP;GALM;MAPK14;LPGAT1;SRR;RHOQ;DUSP12;MAPK1;PARP9;HADHA;SOAT1;SGPP2;PARP16;NR1H2;PRKAA1;PRPSAP1;EFL1;OGDH;AASDHPPT;PTGR2;ETFDH;CTPS2;SMPDL3A;FPGT;BAD;SIRT4;FUT4;VKORC1L1;GNPDA2;ADIPOR2;LONP2;MBTPS2;UPRT;PRKAG1;PDHB;LIPT1;PNPO;REST;STAT3;PAPSS2;CMPK1;IREB2;MTR;VCP;SDSL;ATP6V1A;THEM4;PCBD1;CARS2;SNX17;PEX13;SQLE;RANBP2;PRPS1;BCKDHA;N6AMT1;NUS1;PRKAB2;ARPP19;EARS2;HACD1;ACO1;SUCLG2;PAPSS1;ETFBKMT;NME6;DCAKD;PNPLA4;ABCD4;TGDS;SLC25A21;CMPK2;NMRK1;SERINC3;APPL2;INPP4A;ATP7A;ADAL;ZMPSTE24;KDM3A;PANK3;HARS2;ACBD5;GFPT1;HMGCS1;COQ7;MGST2;APIP;HACD2;UGP2;CYP51A1;KDSR;SLC25A13;GMPS;GLB1;APOL2;NMT1;HSD17B1;LDHC;AARS2;ACER2;GSTM4;ACOT9;PARG;ATP2B4;GRHPR;MINPP1;SLC25A12;NUDT9;ACADM;IYD;KDM1A;DLAT;H6PD;PDE4A;MMAA;SIRT1;GK5;CTNS;PAFAH1B1;ARNT;SCPEP1;NMNAT1;PPP1CA;STAT5B;PINK1;ABHD5;NFE2L1;AHCYL1;TARS2;GLUD2;ICMT;GOT2;HYKK;PDHA1;LDLRAP1;SLC35B3;ACER3;FDFT1;APOBEC3F;BCKDK;GLUL;XYLB;IP6K1;PPARA;NAPEPLD;CARNMT1;MTOR;MBTPS1;HACD4;HIBADH;DHRS7B;OCRL;ACOT11;ASAH2B;ACOX1;KBTBD2;EGR1;PHYH;LPCAT3;HLCS;COQ5;IDH3A;ALOX12;FHIT;PRKCE;PDE9A;VDAC1;PIPOX;PFKFB2;ADIPOR1;NT5C2;IMPA1;DHDDS;ACAA1;PDXDC1;GATC;WARS2;PPTC7;HNMT;DDB1;IPMK;PEX7;PLPP3;LGMN;SCAP;AASDH;AIG1;PTPN2;SPTLC1;FOXK2;ASS1;DBT;MAT2A;STARD4;INPP5K;COQ8B;FAR1;AGPS;SLC46A1;DCTD;MBD4;SYNJ1;FARS2;SIRT5;ZADH2;SCP2;OSBPL9;DAGLB;SLC52A1;GBA;AFMID;BTD;HK1;MSMO1;GMPPB;GPLD1;AKR1A1;CS;COX11;IP6K2;SARM1;EPM2AIP1;PSEN1;GART;TNFRSF1A;MAPKAPK2;BLOC1S6;ADPGK;LPIN2;HMGCL;DHFR2;DARS2;PIK3CA;DPAGT1;CNP;PIBF1;SLC25A44;PLA2G15;ACAT2;DHRS4;ME2;SGPL1;KAT2B;SIRT6;DHFR;ALDH18A1;ADORA2B;CBR4;GPD2;ACAD10;HACL1;RPIA;ARV1;PIAS4;PRMT3;GSK3A;APOBEC3C;DLD;LIMA1;CRYZL1;PARP1;SLC25A17;USP7;ABCC10;HMGCR;ERLIN1;THAP4;OARD1;LCMT1;AMPD2;FLCN;MAT1A;COASY;BCKDHB;UGGT2;CYP27C1;LRRC47;PCCA;GUCY2C;OMA1;HSD17B12;FARSB;GLUD1;NAGK;LBR;PRPSAP2;GTPBP1;CARMIL1;DHTKD1;FUCA2;PFKM;GNPDA1;ASNSD1;NLN;DIP2A;MPI;UXS1;EP300;AKR1C1;RETSAT;DGUOK;APOL1;ACLY;OXSM;GNE;PRPS2;IDNK;NT5C3B;VARS2;INPP1;ALDH6A1;GOT1;DLST;DGAT2;PPIP5K2;PANK2;HKDC1;AK2;WDTC1;HK2;PFAS;DUT;FITM2;MFN1;SERINC5;THEM5;SCLY;GBA2;ECHDC1;CPT2;MARS2;NCOR2;GUCA1B;PLPP1;CASK;DLG1;ACO2;SORD;TJP2;LTA4H;ACSL3;PDHX;ENPP4;PNPLA2;ATIC;PGM1;SLC16A2;MBLAC2;TIGAR;PCBD2;KYAT3;MCCC1;PDSS2;NCOR1;REXO2;ENO4;SREBF2;ACACA;ITPKC;MTHFD1L;CRY1;PARP10;UCK1;ITPKB;MLYCD;CHST15;FH;IDH3B;FARSA;PGM2;NSDHL;SLC23A2;ENTPD4;NADK2;PDE7A;ALDH2;NPC1;AZIN1;FOXK1;SLC27A1;PDK2;MCCC2;SLC35A3;PC;TBPL1;BPHL;GATB;SPTLC2;AARSD1;PPT1;GLO1;DALRD3;PPAT;EXTL2;GALT;INPP5B;LDLR;AKT2;ELOVL5;AMD1;GNAI3;RARS2;STAT5A;NFKB1;BMP5;STARD3;PGM3;MECR;GPAT4;LPIN1;SDHB;CLN6;GSS;ENTPD6;SULT1E1;FUCA1;SLC37A4;IDI1;SLC52A3;RRM2B;NUDT19;ESD;DHODH;RRM1;CES1;ABHD2;ACBD7;ABHD3;SUCLA2;PCCB;ELOVL7;ACBD4;CYP7B1;ALOX5AP;SDHA;HECTD4;MCEE;GMPR;SFXN1;LPCAT2;MTHFR;AMACR;DAB2;ACSL1;PPARD;NADSYN1;DHRS13;PARS2;MECP2;PM20D2;CHPT1;PDXP;NCOA2;LIAS;OPA1;B3GLCT;GCLM;HSD17B7;MORC2;ENO1;CA5B;PDXK;PAICS;QKI;SCD;FDX1;RGN;OSBPL1A;COQ10B;GALK2;MIDN;ASAH2;COQ10A;PDK3;CAD;LDHB;PRKAA2;DDAH1;MCAT;ABCA1;OSBPL6;MTRR;GSK3B;SLC25A32;SEPHS2;GDA;SYNJ2;PLAA;ADCY6;SLC35B4;NIT2;CYP2R1;SHMT1;ERLIN2;UBIAD1;ACSL4;MTHFD1;MDH1;ACAD9;CYP4V2;ABHD10;INPP5A;SRC;ADHFE1;TPST1;EHHADH;INPP5E;TDG;ITPA;RNASEH2B;ENTPD7;RAN;SOGA1;RPE;UGGT1;HACD3;HMGCLL1;NUDT3;MT3;AUH;RDH11;PEX5;SLC25A15;ELOVL1;HSD17B4;ABCC1;ECI2;ABCD3;HADH;COQ2;RHOA;NARS2;ADH5;ENOSF1;FDPS;DBI;ABHD6;CAT;DNPH1;PPP1CB;CRMP1;CLK2;GCDH;RAB23;HDLBP;CMAS;SOX9;SLC25A16;LRP2;CYB5R3;ACOT8;HIBCH;BDH2;PNPLA8;ALOX15B;DHFRP1;PPIP5K1;APOBEC3H;PGM2L1;PER2;CYP4Z1;ALDH1B1;OGG1;MAN2B1;BPNT1;UNG;ASL;ZBTB7A;ACSS2;XDH;POFUT1;PTEN;NEIL2;AACS;GDE1;LMBRD1;GDPD1;AKR1C2;TKFC;ACAD11;DPYD;AK3;COQ6;NUDT13;MAT2B;GGT7;MID1IP1;APP;GIT1;MAN2A1;CPT1C;LGSN;BMP2;QRSL1;GLRX;INSIG1;IPPK;PRKG2;FAM3C;MTAP;ABHD12;FUT10;MGAT1;SLC35A2;NMNAT3;IVD;SEPHS1;IL1B;AK7;SERP1;TYMS;MPC2;UGT2B15;MMADHC;NUDT7;GPX4;BCAT2;MAN2B2;TSTD1;OSBPL2;HMGCS2;SLC26A2;PFKL;C1QTNF3;PDE8A;AMN;EDN1;COQ3;STK11;CA8;L2HGDH;ACAD8;PRKAG2;EIF6;INSR;SLC25A19;ANXA1;ETFA;AIFM2;CYP2S1;LRGUK;CROT;NANS;SLC39A14;MTMR2;SLC19A2;PPA2;SORBS1;PMVK;LRAT;OAS1;DAGLA;ACSL5;VPS9D1;CES2;NCEH1;BLMH;ECHDC2;ACSBG1;PRKAR2B;CLN8;ACSM5;OXCT1;IDH1;TP53;APOBEC3D;PPARGC1A;FOLR1;AK9;ADCY1;NAAA;UMPS;RXRA;BRCA1;SPR;PTGES3;COQ4;CEACAM1;AASS;G6PC3;ENTPD1;UGT2B4;UROS;LACC1;HPRT1;SAMHD1;ADCY9;BCO1;POFUT2;WDR5;ZBTB20;PPT2;FADS1;CLN3;RPEL1;ADSL;MRPS36;ALDH5A1;NR1H3;SPHK2;PARK7;CTPS1;MGLL;NAGS;NUDT16;SDS;CPS1;VLDLR;DHRS7;EPHX1;PDE5A;HRH1;UCKL1;HIF1A;APOBEC1;FPGS;ADCY3;PDE8B;LEPR;TYSND1;PHKG2;CSAD;OSBPL3;ADCY7;RORA;NUDT15;DYRK2;SDR16C5;ACOT7;GSTA1;LRP5;AMPD3;ACADSB;YARS2;ADA;ACCS;CLYBL;TTC39B;MVK;PGAM1;APOBR;FAH;OGT;PLOD3;PAM;DTYMK;PTK2B;PECR;ENO2;ACSM3;ACOT2;CYP2J2;DCK;TRIB3;NANP;BRAT1;MAGI3;PANK1;ACACB;ITPK1;GATM;RDH5;SLC16A9;SYK;FUT8;LIPH;APOBEC2;FUT5;FAAH;UAP1;NADK;RBKS;BPGM;SC5D;ACSF3;GMPR2;ABAT;ILVBL;ABCD1;CRYL1;ACADL;FAR2;TK1;NT5C3A;PPP1R3B;PASK;PTGES2;ETFB;NME4;DPM1;PMM1;IGF1;PLCB1;DPYSL2;PLA2G7;CAV1;ASAH1;TK2;KAT2A;SPTSSB;GPT2;MTHFS;SLC35B2;ACSF2;ACAA2;P2RY1;PFKFB3;ADK;CPT1A;CRAT;ABCG2;FOXO1;CA13;SMUG1;TECR;ABHD14B;FAAH2;IDI2;GLS;ME3;LSS;SESN2;ST6GAL1;PPCS;DECR1;DDAH2;NR5A2;PLA2G1B;PLB1;PRKAB1;PDK4;GPAM;SLC2A9;PTAFR;XBP1;INPPL1;PTS;PNPLA3;KYAT1;AKT1;SRD5A1;MMAB;PLTP;ELOVL6;SHMT2;MAN2A2;C3;SRD5A3;SLC2A3;PKM;CDADC1;NDUFAB1;ALDH4A1;TPST2;NMNAT2;CD36;HDAC4;GPD1;AKR1C3;SULT1A4;DEGS2;PLA2G4A;HSD17B6;LDHA;PMM2;CTH;NT5C;ME1;POR;PEX2;PFKFB4;AS3MT;IMPDH2;FGGY;NT5E;SIRT7;PPP1R3D;SLC39A8;DDO;UGDH;GPI;DLG2;INPP4B;UGT2B7;SLC27A2;PGK1;PANK4;RIMKLB;SMPD1;PLEK;PPARG;DHCR24;ABCG1;GAPDHS;MLXIPL;ODC1;MTHFD2;MTMR7;MRI1;ENOPH1;ARL2;HAAO;ATP8B1;FADS3;SLC5A3;CBS;TPK1;APOBEC3G;NPR2;OAT;GNMT;HPCA;SMS;PSPH;MAN2C1;CA4;NQO2;MME;PGD;LPL;MPP1;HINT1;SNCA;ALDH1A2;ACOT1;CRYM;PON1;PMAIP1;NUDT12;ABCA5;FMO5;ALOX15;ADI1;ECH1;THNSL2;PNKD;TNXB;LYPLA1;MVD;VNN2;ACOX2;NDUFA9;PNP;PPP1R3C;MYC;QDPR;ACAT1;PCK2;GHR;NUDT5;HPGD;ECHS1;DPYSL3;SLC4A4;GLDC;DHRS9;TLR2;AMDHD2;DERA;AKR1C4;HAGH;FA2H;RDH13;ALDH3A2;GLS2;CYP2U1;BCAT1;SPTLC3;IP6K3;IDH2;TYMP;GCLC;PPCDC;LRRK2;PPP1R3E;ASRGL1;ENTPD3;SLC5A8;AHCY;PYCR2;LYPLA2;CYP27A1;EPHX3;NR4A3;COQ9;ART4;B4GALT1;PDE4D;ELOVL4;MACROD2;ENPP1;RUBCNL;CLCN2;GPER1;NT5C1A;KMO;SLC1A3;GDPD3;PLA2G4F;UPP1;PGM5;UCP3;OSBPL5;GCAT;ARHGAP11B;DCTPP1;NME5;ABCA2;PGAM2;SLC19A3;HDC;GCSH;HSD17B10;IL4I1;ALDH1A1;DKK3;PDE4B;CYGB;GCH1;CDO1;PDE7B;FADS2;LPIN3;SLC7A7;TXN2;ADCY4;NAMPT;CYP1B1;PDSS1;SLC27A3;ASNS;PFKP;GGT1;CBSL;SULT1C4;MIR675;TNF;D2HGDH;UCK2;MFSD2A;ONECUT1;RIDA;ADH1B;DGKQ;MSRA;SCD5;NAXD;NOS3;FN3K;SARS2;ACSS3;SREBF1;NME9;GAD1;AADAT;MALRD1;SLC19A1;PEPD;ALDOA;BMP6;MOXD1;DHCR7;NME7;GALK1;ACOX3;PLCG2;TYRP1;PID1;NME2P1;COQ8A;OSBPL7;NEIL1;GK;FMO2;IDO1;CYP2B6;CARD11;DECR2;EDNRB;SCARB1;ACY1;GSTO2;PHGDH;EPHX2;PRTFDC1;NPR1;AMDHD1;GSTO1;FABP3;MGST3;MTHFD2L;PGAM4;HYI;SULT1A3;TXN;SEC14L2;ADH1A;ERH;ASPA;ADTRP;PLOD2;SCARF1;CYP39A1;AK8;ACOT4;DGAT1;HSD3B7;PDE2A;AKR7A2;MTCO2P12;H19;FUT1;P2RX7;HPGDS;FASN;APOBEC3A;ACADVL;APOD;GNPNAT1;PLA2G4B;ENPP3;NOS2;PLIN5;CYP2C8;AHCYL2;SOD1;ATF3;DPYSL4;CSGALNACT1;ALDH1L1;IDH3G;FGF1;NPC2;TREX1;ACSS1;ACMSD;PTGR1;GAA;IGF2;SLC27A4;IMPDH1;SLC45A3;IRS1;FLAD1;PRODH;CPT1B;ELOVL3;RENBP;FDXR;PLA2G4C;PDX1;AMT;CNR1;SLC7A11;RFK;NUDT11;MIR21;ECHDC3;ATP6V0C;FMO1;ARG2;ZNF692;SDHAF3;PTGS2;IMPA2;RRM2;AKR1B10;GMDS;PAH;PPP1R3F;KIT;ALOX5;PROX1;AOAH;SULT1A1;KYNU;PLPP2;DPEP2;KCNJ11;FBP1;FGF2;LCAT;LIPT2;GSTZ1;SULT1B1;NUDT17;PTH1R;ST3GAL1;CA10;AK4;BAAT;FABP5;CFTR;SNAI2;APOE;NUDT1;ACOXL;FUT2;TBXAS1;THTPA;SLC6A8;C1QTNF1;NPY1R;RIMKLA;GFPT2;PYCR1;GGT2;IRS2;FUT6;PDE10A;PLA2G6;IGFBP4;ACADS;SGPP1;JMJD8;SIK1;FGFR4;P2RY6;HPDL;SARDH;CYP4F12;NPL;EPHA2;NME3;CYP11A1;CBFA2T3;CYP26B1;SLC27A5;TDO2;ALDH1L2;LDHD;PTHLH;EBP;SULT1A2;EDN2;CETP;ACSM1;WNT4;GNB3;DKKL1;PSPHP1;CACNA1H;SLC2A1;NR1D1;QPRT;AZIN2;AMPD1;NUDT14;RORC;NOX4;GUCY1A2;SLC26A1'}
GOBP_HISTONE_H4_ACETYLATION	1	0.0001496573652538404	2.7537601872852147	1.0	59.5	{'ATF2;MSL2;MSL1;IWS1;ZZZ3;MBTD1;EPC1;NCOA1;MSL3;KANSL3;ZMPSTE24;KAT5;SIRT1;MORF4L2;EPC2;KAT6A;ING3;PHF20;BRD8;KAT8;KANSL2;KAT7;EP400;EP300;RUVBL1;KANSL1;VPS72;USP22;TRRAP;KMT2A;SMARCB1;ATG5;RUVBL2;MORF4L1;NAA50;TAF7;JADE3;MEAF6;NAA60;ARRB1;HAT1;PIH1D1;ING4;JADE2;ACTL6A;ACTB;ING5;BRCA1;WDR5;BRCA2;OGT;HCFC1;KAT2A;MRGBP;NAA40;APBB1;AUTS2;YEATS4;CTBP1;LEF1;BEND3'}
GOBP_REGULATION_OF_CYTOKINESIS	1	0.00014255717344857725	2.7613560273195077	1.0	53.97	{'UVRAG;SH3GLB1;RAB11A;PKN2;KIF13A;MAP9;NUP62;CCP110;BECN1;AHCTF1;CALM3;PRPF40A;SPAST;CALM2;MAP10;PRKCE;SETD2;ZFYVE26;PIK3R4;OR2A4;RAB11FIP4;CALM1;KIF3B;FLCN;CUL3;PKP4;SVIL;PLK3;BIRC6;KLHL9;VPS4A;BCL2L1;PDXP;KLHL21;PIK3C3;CXCR5;POLDIP2;RHOA;CSPP1;PIN1;RAB11FIP3;KIF14;GIT1;CDC14B;CDC14A;BBS4;MYO19;CDC14C;ECT2;BRCA2;IGF1R;CENPV;E2F7;E2F8;CDC42;GIPC1;CETN2;PLK4;ZFYVE19;KIF20B;KLHL13'}
GOBP_POSITIVE_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING	1	0.0001402818882450376	2.763941029753575	1.0	32.65	{'PUM2;TGFB1;STAT3;DHX9;DDX6;FMR1;MAP2K2;RIPK1;EIF4ENIF1;TIAL1;TNRC6B;PUM1;XPO5;DDX5;LIMD1;MAP2K1;EIF4E2;ZFP36;AGO2;FXR1;EGFR;EIF4G1'}
GOBP_MAINTENANCE_OF_CELL_NUMBER	1	0.0001174329443263383	2.775430202963605	1.0	39.23	{'NKAP;RTF1;LEO1;TRIM8;MED14;SMC1A;CTR9;GNL3;YAP1;REST;STAT3;HOOK3;CUL4A;BCL9;MED6;KDM3A;DDX6;LDB1;ZNF358;SAV1;CDC73;SMC5;TAF5L;MED28;SS18;METTL14;EIF4ENIF1;KDM2B;BMPR1A;SMC3;RAF1;LIG4;WDR43;ELAVL1;ZC3H13;FOXO3;CNOT1;KLF10;MTF2;NIPBL;MED12;TP63;SKI;EIF4E;RIF1;PAF1;ZNF706;RBPJ;MMP24;DIS3L2;KDM4C;VPS72;PELO;MED30;PCM1;CTNNB1;FZD7;TAF6L;TET1;CNOT2;ZHX2;NCOA3;SETD6;MED7;SOX4;MCPH1;ZFP36L2;SOX9;ZNF322;FANCC;SRRT;TBX3;NOTCH1;MED21;FUT10;FANCD2'}
GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	1	0.00011716665647072302	2.773209533253967	1.0	33.32	{'XIAP;BIRC2;TRIM44;UBE2V1;NMI;DDX3X;OTUB1;NOD2;RNF40;TRIP12;FBXO4;GPS2;PARP10;UBE2V2;GABARAP;UBR5;PLAA;UBE2D1;UBE2N;SASH1'}
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	1	0.00011508487988650517	2.778626347064371	1.0	31.94	{'SCAF8;GLE1;OGFOD1;UVRAG;CAMSAP2;CALCOCO2;WASHC2C;TAOK1;TTBK2;APC;FLII;TMEM39A;SWAP70;ETF1;MTRF1;ZMPSTE24;CAPZB;MAP1S;ATG12;FYCO1;SPTBN1;SPAST;TMOD1;SMCR8;TRIOBP;RDX;ATXN7;SETX;SCAF4;GBA;UPF1;PIK3CA;GSPT1;CLASP2;RUBCN;DSTN;LIMA1;CLASP1;CAPZA1;IRAK3;CARMIL1;ADD1;PHF23;CAMSAP3;TMOD2;SVIL;CLEC16A;TMOD3;UBQLN4;CAMSAP1;ATG5;TWF2;WDR1;HDAC6;EPS8;STMN2;TBC1D25;PDXP;PLEKHH2;DMTN'}
GOBP_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	1	0.00011272609369123902	2.7792446318882766	1.0	40.7	{'MED1;UFL1;LATS1;VPS11;DDX54;YAP1;DDX17;TRIP4;CNOT9;UFM1;CARM1;PAK1;WBP2;TADA3;SAFB;STRN3;CNOT1;UBA5;ARID1A;DDX5;KANK2;PARP1;TP63;NCOA4;UFSP2;TAF7;RBFOX2;CNOT2;CYP7B1;DDRGK1;EGLN2;SRC;FOXA1;ZNF366;PAGR1;KMT2D'}
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS	1	0.00011035651213581143	2.781853760342235	1.0	52.05	{'DCAF1;ERCC1;PMS2;MSH6;TGFB1;RNF8;KMT5B;PAXIP1;SLC15A4;MSH2;ADAR;PMS2P1;MLH1;POLL;LIG3;NDFIP1;SUPT6H;YY1;RNF168;SWAP70;PARP3;TP53BP1;STAT6;LIG4;MCM3AP;IL27RA;TNFSF13;CLCF1;NHEJ1;MSH3;RIF1;CTNNBL1;DCLRE1C;LIG1;PRKDC;HMCES;ATAD5;EXOSC3;TCF3;PMS2P6;XRCC4;NBN;UNG;ATM;PMS2P5;NSD2;BCL6;THOC1;SAMHD1;TFRC;HMGB1;IL10;HSPD1;CD40;EXO1;POLQ;POLB;CD28;APLF'}
