pathway	freq	padj	NES	stability	overlap	Lead_genes
GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP	1	0.03405480266848828	1.9269297610642047	1.0	50.25	['TSPYL2', 'CD83', 'GCFC2', 'SYNM', 'ALG13', 'BEX2', 'ATG14', 'MTMR3', 'JMY', 'NUFIP1', 'FAM204A', 'SLC11A2', 'RNF157-AS1', 'NCOA5', 'ADNP2', 'CRAMP1', 'PXN', 'NSMCE3', 'TTC17', 'IL1B', 'BACH1', 'CHD1', 'RC3H1', 'JOSD1', 'FRS2', 'DGKE', 'CYP20A1', 'SIK1', 'TMEM183A', 'ZNF567', 'DDX19B', 'TXNDC11', 'SYNJ2BP', 'RYK', 'RSRP1', 'PIK3R5', 'PDZD8', 'TRPM7', 'VCPKMT', 'ZNF326', 'CXCL16', 'PLEKHM1', 'RPS6KB1', 'SERINC5', 'L3MBTL3', 'KANSL2', 'SPATA2', 'PMS2P9', 'EFHC1', 'ARIH2', 'SLC25A33', 'S1PR1', 'ZNF14', 'ZHX1', 'BCOR', 'PSME4', 'SF1', 'BTBD9', 'FAM222B', 'ZBTB49', 'DANCR', 'QTRT2', 'DAZAP2', 'KDM6A', 'ATXN1L', 'ID2', 'ARHGAP21', 'NOL6', 'TFIP11', 'UTP15', 'DDX52', 'AREG', 'ZNF805', 'SUCO', 'DDX21', 'COQ10A', 'TRIB2', 'RBM19', 'RBSN', 'ITGA6', 'ZNF10', 'GORAB', 'TBRG1', 'TPP2', 'RNF139', 'SF3A1', 'NOL9', 'TMEM68', 'CCNY', 'PPM1A', 'LEPROTL1', 'TBL1X', 'NFKBID', 'GPCPD1', 'ZXDC', 'ZNF674-AS1', 'ZNF791', 'CAST', 'SPTY2D1', 'PPP6R2', 'SOX6', 'AKT2', 'CYTH1', 'PARGP1', 'ZBTB10', 'SRGN', 'IQSEC1', 'MIR22HG', 'MFSD14A', 'SRSF6', 'SLC22A23', 'SEMA4C', 'LINC01138', 'YKT6', 'SFPQ', 'NPIPB3']
GSE18893_TCONV_VS_TREG_2H_CULTURE_DN	1	0.03403255274183597	1.9276008751100995	1.0	48.61	['DDX58', 'SUPT16H', 'ZDHHC16', 'ARAP2', 'ERN1', 'XPO1', 'SH3RF2', 'ETNK1', 'SLC35B1', 'ATG4C', 'AGPAT4', 'ERMP1', 'DCUN1D4', 'FLT3LG', 'ISG20', 'CRK', 'PLEKHA2', 'LPP', 'CD47', 'PXN', 'SLC8B1', 'INPP5A', 'BRWD3', 'FNDC3A', 'SCARB2', 'ZBP1', 'FEM1B', 'TMEM183A', 'ABHD16A', 'IL10', 'ARL4A', 'TUBE1', 'ESM1', 'ADGRE5', 'GBP2', 'PTPN1', 'NAMPT', 'MAN1A1', 'KCNAB3', 'LPIN2', 'SPAST', 'B4GALT4', 'TRIM34', 'PNPLA2', 'G3BP2', 'ZHX1', 'PIK3C2A', 'UBA7', 'TBC1D2B', 'TRAFD1', 'CTNNB1', 'PSMB8', 'CLIC1', 'CRTAP', 'LDLRAP1', 'GPLD1', 'MAP3K5', 'C3orf18', 'SH3GLB1', 'CACNB3', 'STAU1', 'HM13', 'ID2', 'MAN2A1', 'KAT2B', 'P2RX4', 'PSME2', 'ARL5A', 'RAB14', 'TAPBPL', 'RPAP3', 'TPST2', 'SNX2', 'PLP2', 'UBE2L6', 'SYTL3', 'STX12', 'ANKRD17', 'MGAT4A', 'SMURF2', 'RAD23B', 'PCGF3', 'SEL1L', 'TSPYL4', 'VPS54', 'IFNG', 'TMEM176B', 'RUNX3', 'CGGBP1', 'NFE2L2', 'LPCAT3', 'CFL2', 'GPCPD1', 'STXBP3', 'RAB12', 'P2RY14', 'UBE2J1', 'RFX5', 'RBM43', 'TWF1', 'LATS1', 'DCUN1D3', 'VAMP3', 'EIF2B5', 'SYNE2', 'TLR2', 'NIN', 'XBP1', 'PPP1CC', 'VPS13A', 'SKP2', 'FMR1', 'STAG1', 'MNS1', 'HIF1AN']
GSE17721_LPS_VS_POLYIC_1H_BMDC_DN	1	0.03342356469717181	1.9309451048444985	1.0	36.01	['ARMC10', 'ELK4', 'SENP1', 'EEF1B2', 'CASC3', 'CLP1', 'RIOX1', 'DNAJC10', 'PRKAG1', 'TMEM87A', 'ALG2', 'CD300LF', 'LUZP1', 'USP43', 'VAMP1', 'PDCD4', 'ZNF746', 'ADIPOR2', 'SORT1', 'FKBPL', 'SLFN12', 'BAG2', 'REC8', 'HDAC2', 'PPIL4', 'RSRP1', 'TRIM7', 'FAM8A1', 'XRN1', 'PTBP3', 'SLC16A6', 'MEOX1', 'KDM3B', 'NUDT16', 'CES3', 'SPINT2', 'KLF15', 'PCYOX1', 'NECAP2', 'UBTF', 'RRP1B', 'HP1BP3', 'AQR', 'CREBZF', 'GPAM', 'BIRC2', 'LRRK1', 'CTCF', 'DAZAP2', 'OSBP', 'TSTD1', 'RNF34', 'RNF185', 'DHX57', 'ADNP', 'FAU', 'SCAF11', 'ENTPD4', 'HINFP', 'REXO4', 'SMG5', 'TMEM140', 'TAOK1', 'CRABP2', 'MPZL2', 'SPEN', 'DIAPH2', 'ANGEL2', 'TAF8', 'SACS', 'HNRNPA3', 'SOX4', 'UBN1', 'PHF2', 'CANT1', 'BMS1', 'RHOQ', 'ACVR1B', 'TCF3', 'GPALPP1', 'GGA2', 'LUC7L', 'CRKL', 'CLASRP', 'FBXL12', 'OAZ2', 'MNS1']
GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_DN	1	0.03318666634487977	1.932557015263508	1.0	84.43	['ICE2', 'TSPYL2', 'ZNF451', 'TPR', 'C21orf91', 'IL18R1', 'OAS2', 'SPRR3', 'MLLT10', 'MORC4', 'FOSL2', 'LINC01278', 'ZNF22', 'PCID2', 'ZDHHC11', 'TSPOAP1', 'LRFN3', 'ZNF506', 'NAP1L3', 'PTCH1', 'TFF3', 'CD200', 'ZNF91', 'NT5E', 'HAUS5', 'SLAMF1', 'NUFIP1', 'RPS28', 'ZNF611', 'VPS13D', 'PDE4B', 'DENND1C', 'GIMAP6', 'THOC5', 'ALDH1A3', 'MTRF1', 'CLCN2', 'EPM2A', 'ARHGAP15', 'BBS9', 'TRA2A', 'DIDO1', 'IQCB1', 'GIMAP5', 'ZNF131', 'RBM14', 'ITGA4', 'GVINP1', 'IL6R', 'MOGS', 'LDOC1', 'SLC6A16', 'MEOX1', 'FAM117A', 'THOC2', 'SRRT', 'NAP1L2', 'EIF4EBP2', 'CD3E', 'URI1', 'TRAPPC2', 'STON1', 'PMS2P5', 'LCK', 'CHMP7', 'WAS', 'PAXIP1', 'ARHGEF6', 'ANXA6', 'AP1M2', 'ARID5B', 'GRK6', 'BBS1', 'ARHGAP5', 'S1PR1', 'AKT3', 'ASMTL', 'TSPAN6', 'IL24', 'RPL6', 'KLF2', 'ARHGEF18', 'CSGALNACT1', 'RND3', 'CAMTA1', 'CELF2', 'TPM3', 'TIPRL', 'AMIGO2', 'PLCG1', 'ZC3HAV1', 'AOC2', 'DYRK2', 'ZNF587', 'ARHGAP35', 'TRAT1', 'ZNF337', 'PLEKHG3', 'FBXL7', 'IGHV5-78', 'FSTL3', 'TCOF1', 'C2orf68', 'SPTBN1', 'RPL36', 'TWIST1', 'SEMA6A', 'EFHC2', 'SP140', 'SLC44A4', 'APOBEC3G', 'PPP4R3B', 'ICOS', 'CDK11A', 'TPT1', 'CUTC', 'ZNF264', 'CASP6', 'DLG3', 'EPPK1', 'IL13RA2', 'TNNI3K', 'KRI1', 'RPS27', 'HLA-A', 'ZNF266', 'RPL26', 'ALDOC', 'NOL9', 'SLC38A1', 'TLK2', 'COX10', 'SRSF5', 'IFI44L', 'WWC3', 'DDX18', 'VTCN1', 'EDEM1', 'ZNF44', 'HOXB9', 'KIT', 'FTSJ1', 'FOXJ2', 'ZNF391', 'RPL39', 'GABBR1', 'RAPGEF6', 'ZNF136', 'DPY19L2P2', 'BTN3A3', 'GLOD4', 'ARF1', 'CNKSR1', 'THPO', 'FOXO1', 'GALNT10', 'KAT6A', 'EZH1', 'SIK3', 'IPCEF1', 'ZEB1', 'GOLGA8B', 'DPP4', 'CHN1', 'SEMA4C', 'S1PR4', 'MED6', 'HSPA1L', 'C2CD3', 'PRKCH', 'LRRC1', 'FLT3LG']
GSE10147_IL3_VS_IL3_AND_CPG_STIM_PDC_DN	1	0.03309058109662501	1.9336324556688103	1.0	47.33	['LRP6', 'SNX29', 'CDK9', 'SPG21', 'ZRANB1', 'TTC37', 'PSMD5', 'GZF1', 'KIF5B', 'KIF16B', 'UBR5', 'TYW1', 'VPS50', 'EMB', 'CNKSR3', 'FAM234A', 'RSPRY1', 'ABCA3', 'SMC5', 'RDM1', 'ITGA7', 'ANGPTL1', 'FIG4', 'INPP4A', 'NOMO1', 'KDM3B', 'MYO10', 'HSF2', 'OGG1', 'GOLPH3L', 'LPIN2', 'GYS1', 'AQR', 'EXD2', 'CCR6', 'ARHGEF12', 'HS2ST1', 'HNRNPL', 'MTHFD2', 'RPP14', 'FAM126B', 'ZHX1', 'HABP4', 'ITPKC', 'CWC27', 'VPS8', 'ACAA2', 'CTCF', 'SIPA1L1', 'MCOLN3', 'AHI1', 'NIT2', 'HSDL2', 'ORC3', 'CAP2', 'USP9X', 'FAM98B', 'RAB3IP', 'PRDM5', 'RAPGEF2', 'OCRL', 'ZFP30', 'HELB', 'PRKX', 'TMEM209', 'STAU2', 'GPRC5B', 'RABEPK', 'TTLL1', 'HYOU1', 'MLH3', 'CCDC125', 'THOC3', 'FBXW8', 'SPN', 'ZKSCAN1', 'MYO1D', 'GCSH', 'CD46', 'SEC16A', 'TTC5', 'NR1D2', 'PPP6R2', 'IPO8', 'FXR2', 'EZH1', 'LSG1', 'NUP107', 'RAB3GAP2', 'CEP164', 'DOCK9', 'WDR91', 'SIDT1']
GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_UP	1	0.03304177492981583	1.9336312593118352	1.0	43.24	['PARP8', 'RAB25', 'PIP4K2B', 'JAM3', 'ZNF551', 'ZSWIM8', 'ATG14', 'MSL2', 'ANKRD12', 'FHIT', 'ISG20', 'TMUB2', 'FAM171A1', 'IFT20', 'LITAF', 'POM121', 'ULK2', 'PSPN', 'STX16', 'GALNT11', 'RSRP1', 'ID4', 'FAM8A1', 'ZFAND3', 'SLC16A6', 'ZBTB16', 'NTF3', 'GRB7', 'AMT', 'KANSL2', 'DNAJC22', 'FOXN3', 'CD27', 'TRIM22', 'ZBTB1', 'RPS14', 'NBPF10', 'CBFA2T2', 'THUMPD1', 'PRKAB2', 'RHOH', 'RNF38', 'BACH2', 'BIN2', 'DAZAP2', 'STK19', 'KAT8', 'RPS10', 'RNF125', 'JMJD1C', 'ZNF589', 'CLK1', 'SYNE1', 'ANKRD49', 'ZBTB40', 'RPL35A', 'CLK4', 'CXXC1', 'CBLB', 'MAGED2', 'HAUS3', 'ZNF665', 'PARP16', 'MGAT4A', 'SLC25A36', 'SMURF2', 'ITGA6', 'MTERF4', 'CHKB', 'TOB1', 'ZNF165', 'RNF139', 'MAST3', 'PACS1', 'SRSF5', 'SNX6', 'ZSCAN18', 'ELF2', 'LEPROTL1', 'ZNF44', 'TMPRSS5', 'ZNF510', 'IL23A', 'BCL6', 'FAM53C', 'MGP', 'CDR2', 'CYTH1', 'BCL11B', 'CCSER2', 'FOXO1', 'TP73-AS1', 'SETD2', 'PPP2R2D', 'ZNF34', 'ABCA7', 'ECHDC2', 'SNN', 'ZNF669', 'SLC2A11', 'SARDH', 'RNF130']
GSE28726_NAIVE_VS_ACTIVATED_NKTCELL_DN	1	0.032798669573701755	1.9365668235023823	1.0	52.84	['SNAPC5', 'MPHOSPH10', 'CTSL', 'PGAP1', 'STX1A', 'PLAGL2', 'HBEGF', 'ANKRD40', 'CCDC6', 'PEX3', 'CFLAR', 'TOX4', 'AFAP1', 'PLPP1', 'CD200', 'DIMT1', 'GNL2', 'HNRNPAB', 'NAB1', 'CD47', 'UTP14C', 'IPO7', 'GEM', 'ATP6V1A', 'SUCLA2', 'TXLNA', 'RBM14', 'SPON1', 'IMPA1', 'AHR', 'ZNF195', 'IFRD1', 'GABPB1', 'GTF2H1', 'BCL2L11', 'PRPF18', 'KLHL9', 'GNAI1', 'LRRFIP1', 'SH2D2A', 'SS18L1', 'PER2', 'IL4R', 'TRPC6', 'IER3', 'MAP3K14', 'ACP2', 'PRDX3', 'SNRPG', 'RAB22A', 'LIG4', 'MKLN1', 'S1PR1', 'SP3', 'MTHFD2', 'STK4', 'ACSL1', 'EIF4E', 'BCL9', 'RIPK2', 'FADD', 'EIF2S1', 'SLC7A5', 'PPRC1', 'CLIC1', 'EZR', 'AP3M2', 'SLC25A16', 'ZNF140', 'PALLD', 'PAICS', 'PGGT1B', 'FANCI', 'NDEL1', 'CHSY1', 'IVNS1ABP', 'TRAF1', 'HPS5', 'SAFB2', 'DAAM1', 'PSMD1', 'GTF2E2', 'WDR47', 'PLP2', 'PAQR3', 'ATP2B1', 'POGZ', 'PSMD7', 'UBE2D1', 'NFKB1', 'RPGR', 'UTP3', 'EIF4G2', 'HNRNPF', 'UMPS', 'SACS', 'ZNF165', 'NUP160', 'ZPR1', 'ATP6V0A2', 'FEZ2', 'MBNL1', 'NFE2L2', 'RAD1', 'RGS10', 'FAM98A', 'ARFGAP3', 'YWHAE', 'RANBP2', 'IL1RAP', 'NPC1', 'SERPINE2', 'PTPN22', 'SYNCRIP', 'SRGN', 'EGR2', 'NECTIN3', 'PNO1', 'KLRG1', 'ANKLE2', 'AGO2', 'WNK1', 'C1orf216', 'GABPA', 'BAZ2B', 'VDAC3', 'CYCS', 'RRAS2']
GSE7852_TREG_VS_TCONV_DN	1	0.03277020192276503	1.9360294182445235	1.0	73.13	['AQP11', 'SLC9A9', 'TNFRSF1A', 'PGAP1', 'HSD11B1', 'MBOAT1', 'ENC1', 'RNF146', 'EPB41', 'ITPR1', 'MOB3B', 'ATP8B4', 'ITK', 'RCBTB2', 'GPSM3', 'PDE4B', 'PLEKHA2', 'GIMAP6', 'PRKCQ', 'PXYLP1', 'IL17RA', 'TANC1', 'EMB', 'AP4M1', 'APPL2', 'OTUD1', 'ZNF652', 'MCTP2', 'ARL4C', 'TLE4', 'CHD7', 'MSRA', 'PAQR7', 'INPP1', 'DAP', 'GRAP2', 'PRPF38B', 'ARHGAP29', 'ENTPD5', 'PIK3R5', 'RINL', 'AMZ1', 'ITGB3', 'SOSTDC1', 'LONP2', 'MAP3K1', 'RAPGEF4', 'HIPK1', 'GTF2I', 'FAM120AOS', 'MAP4K4', 'CLIP1', 'CCSAP', 'SLC12A7', 'EDEM3', 'RMND5B', 'RANBP10', 'EHD3', 'GPR171', 'TTLL12', 'PIM2', 'EVI2A', 'SIAH1', 'CTDSP2', 'S1PR1', 'LBR', 'IDO1', 'AAK1', 'IKZF1', 'NXF1', 'PEX5', 'DUSP6', 'IFITM10', 'TGFBR3', 'CBX4', 'CLN3', 'METTL9', 'DNAJC6', 'ABHD15', 'ADH1C', 'ST3GAL6', 'PTPN11', 'PCCB', 'ARFIP1', 'LRRC75B', 'ARID5A', 'KBTBD2', 'LIMK2', 'HS3ST3B1', 'TGFBR2', 'DSE', 'RNF32', 'AP3D1', 'FBXL14', 'INPP5B', 'EVI2B', 'CD28', 'ALKBH4', 'SEMA4A', 'TSPAN14', 'IL1RL2', 'PPP6R3', 'PARP16', 'STK26', 'PPM1H', 'FNBP4', 'LAIR1', 'TSPYL4', 'ORAI2', 'CDH1', 'PDE3B', 'CCDC71L', 'ATP6V0A2', 'THEMIS', 'COX10', 'LYPD6B', 'SLC30A4', 'TDRP', 'NFE2L2', 'SMAP2', 'LPAR6', 'TMEM9B', 'ANKRD13D', 'ALS2CL', 'VIPR1', 'RTN4RL1', 'GGT1', 'GPBP1L1', 'LAT', 'PKNOX1', 'GUCD1', 'SEMA4F', 'EIF2AK3', 'KCTD2', 'RNF19A', 'SETDB2', 'AP2A2', 'KLF13', 'FAM102A', 'GALNT10', 'LYST', 'ATP2A3', 'ZFPM2', 'RFLNB', 'ICAM2', 'USP12', 'SNHG8', 'GIMAP4', 'GRIPAP1', 'UGCG', 'FAAH', 'SLC20A1', 'DENND3', 'PAG1']
GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_DN	1	0.032759158811192936	1.9357373172685273	1.0	46.68	['PRPS2', 'IFT140', 'ARAP2', 'CDK17', 'SETD6', 'HSD17B4', 'S100PBP', 'RTF1', 'CASP1', 'B4GALT6', 'LY9', 'SORL1', 'FAM13B', 'NIPA2', 'SESN2', 'SNX30', 'RGS3', 'RALGDS', 'SBNO1', 'CD47', 'SLC44A1', 'PTPN3', 'ELMO2', 'PTPRJ', 'SLC15A4', 'IL7R', 'LTA4H', 'TXNIP', 'DGKD', 'ANKRD50', 'APBB1IP', 'USB1', 'CLN8', 'B4GALT3', 'HACD4', 'TBC1D4', 'ZNF574', 'NFKBIE', 'NDST1', 'MYCBP2', 'ASB2', 'PTPN12', 'VOPP1', 'CD300LB', 'SSH2', 'TMEM168', 'PNPO', 'RMND5B', 'WLS', 'AQR', 'SIMC1', 'HSH2D', 'STK4', 'OSBPL8', 'PIGV', 'CDCP1', 'ABCB1', 'RAB37', 'XIAP', 'ZNF81', 'GSTK1', 'JMJD1C', 'MAP3K5', 'MPC1', 'SLC44A2', 'ENTPD4', 'MYO1E', 'JAK3', 'ARL6IP5', 'HLA-DOA', 'CHD9', 'NFAT5', 'CDKN2B', 'MTFR1L', 'BMP2', 'SLC16A7', 'DIAPH1', 'KLHDC1', 'RNF43', 'DAPP1', 'CHD6', 'PYGL', 'CNOT6L', 'ESCO1', 'PDE4DIP', 'NR1D2', 'MAP2K1', 'PHTF2', 'CRLF3', 'AKAP10', 'TRPS1', 'RAPGEF1', 'TEC', 'RBM43', 'RAP1A', 'BCAS1', 'MKRN1', 'MYO1F', 'NAPG', 'ELK3', 'MRPL33', 'RNF130', 'CNTRL', 'WNK1', 'GPR155', 'ABCA7', 'TEX9', 'SIGLEC10', 'JAK2', 'CSF1R']
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_12H_DN	1	0.032757212045743916	1.9365149333295897	1.0	60.36	['PRR16', 'CCNDBP1', 'GOLM1', 'TBCEL', 'ARNTL', 'ALPK2', 'CAMK2N1', 'LAMC2', 'JMY', 'SIRT7', 'CSNK1E', 'CNIH1', 'MAP1LC3B', 'PHF21A', 'SLC9A1', 'CPNE1', 'MAP4K5', 'RAD52', 'HERC2', 'SLC6A6', 'CLDND1', 'FYCO1', 'SIAE', 'EPB41L2', 'MRPL9', 'LAT2', 'ARL4C', 'PDE9A', 'ENTPD5', 'ATRN', 'TRPM7', 'VWA5A', 'ZFP28', 'PTBP3', 'SYNRG', 'VAV1', 'RIN2', 'CCNL2', 'ATP6V1E1', 'ZNF565', 'HP1BP3', 'MPEG1', 'ATRNL1', 'STIM2', 'ARHGAP25', 'SMARCA2', 'RBM39', 'PIGV', 'FKBP1A', 'CCDC88C', 'SARAF', 'CRTC3', 'SPHK1', 'GOLPH3', 'PLCG1', 'ERBIN', 'GDI2', 'ETFBKMT', 'UIMC1', 'LGMN', 'POU6F1', 'C12orf4', 'TXNDC15', 'UNKL', 'PGS1', 'CXCR5', 'GABARAPL1', 'SPIN1', 'TGFBR2', 'DDX17', 'ITM2B', 'KIAA0895', 'ACAA1', 'EBP', 'COMT', 'LRRCC1', 'NIPAL1', 'UBN2', 'MRPS5', 'PRR5L', 'VRK3', 'REXO4', 'STN1', 'DDI2', 'NLK', 'CRISPLD2', 'RBM18', 'SESN3', 'SEMA5A', 'NAPEPLD', 'CAT', 'ATF7IP', 'TMEM176B', 'PTPN4', 'SOX4', 'B3GALNT1', 'CLOCK', 'ATAT1', 'C1GALT1', 'CNOT6', 'KIDINS220', 'BLOC1S1', 'NLRC3', 'MTURN', 'CCPG1', 'GOLGA1', 'RNFT1', 'UBP1', 'CAST', 'CCDC113', 'INO80D', 'STARD5', 'MAGI3', 'GABBR1', 'PSAP', 'ATP6AP1', 'FRMD6', 'NAA16', 'SESTD1', 'HIPK3', 'ARRB2', 'DDR1', 'AKAP12', 'LUC7L3', 'CDKL3', 'EPC2', 'PPP1CC', 'UBXN4', 'TSPAN7', 'SLC46A1', 'ITGB7', 'ZNF658', 'CLCC1']
GSE17721_LPS_VS_GARDIQUIMOD_6H_BMDC_DN	1	0.032755844366414114	1.9363215912637302	1.0	50.34	['ACSL4', 'KRR1', 'PTCD2', 'MPHOSPH10', 'EIF3A', 'HNRNPDL', 'ACADM', 'GRIP1', 'SESN2', 'UBD', 'MAPK10', 'PLPP1', 'GNL2', 'KIF3C', 'HECTD3', 'SEPHS2', 'ZNF704', 'XPR1', 'SNX12', 'RRP8', 'ACSS2', 'PPARG', 'EMB', 'UQCRC1', 'INPP5A', 'VPS29', 'LIMD1', 'OAT', 'MRPS14', 'PPP5C', 'RABGAP1L', 'SLF2', 'TBC1D24', 'ACTR1A', 'NCF2', 'HEXB', 'PLPP2', 'CD48', 'FBXO22', 'CERS5', 'LPGAT1', 'ABHD17C', 'CLIP1', 'PNPO', 'POLR1A', 'TIMM8A', 'AGTPBP1', 'SS18', 'RPP14', 'SEZ6L2', 'VPS35', 'PIK3C2A', 'AIMP1', 'TSNAX', 'CLIC1', 'RPS3', 'IPO9', 'VPS39', 'STMN1', 'NR2C2AP', 'SEC11A', 'WDR12', 'SYS1', 'XPO7', 'CNOT9', 'PC', 'PCBP2', 'ATG5', 'BRIX1', 'LAMTOR3', 'LRPPRC', 'SKP1', 'CDC42SE2', 'GORASP2', 'APBB2', 'ZNF639', 'PRMT3', 'UBE2A', 'NDEL1', 'RPIA', 'NSF', 'FAM149B1', 'PPT2', 'YAF2', 'SSR2', 'FECH', 'NOP14', 'TIMM10B', 'TSPAN14', 'IP6K1', 'KDM2B', 'CDKN2B', 'EPS15', 'USP36', 'C9orf64', 'EIF4G2', 'FGD4', 'DCTN5', 'PACS1', 'PUM3', 'GPCPD1', 'UBP1', 'PRSS16', 'SFT2D1', 'PHTF2', 'CDR2', 'PRMT2', 'NME6', 'TP53RK', 'BST1', 'METTL3', 'ZNF330', 'TLR2', 'PNO1', 'RPA1', 'PRPF39', 'CD302', 'GPR155', 'SLC20A1', 'SDHA']
GSE5542_UNTREATED_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_6H_UP	1	0.032424056676492674	1.9396606514144696	1.0	58.85	['GOLGA7B', 'EIF3A', 'ACVR2A', 'RNFT2', 'CEP68', 'UBQLN1', 'TTF2', 'MDN1', 'FOXP1', 'RPL13AP20', 'ZNF506', 'BEND5', 'TPCN1', 'RPUSD4', 'RGMB', 'ZNF793', 'KLF3-AS1', 'WBP11P1', 'ASAP1', 'ATP11C', 'NBEA', 'NAP1L4', 'FHIT', 'ELP2', 'METAP1D', 'DMXL2', 'NPAT', 'PIR', 'RNF138', 'FANCD2', 'ZSWIM1', 'KLHL3', 'MCCC2', 'NUDCD2', 'MYCBP2', 'MAP3K1', 'MAT2A', 'ADGRE1', 'DGKA', 'C11orf45', 'LEF1', 'OGDH', 'ANKRD16', 'IL4R', 'PFKM', 'CHMP7', 'RMND5B', 'TTC27', 'MINDY1', 'TRABD2A', 'MORC2', 'NUDT11', 'CRTC3', 'ADPRM', 'SFXN1', 'CAMSAP2', 'CALD1', 'AP1G2', 'TMEM45B', 'LDLRAP1', 'FMNL2', 'SLC26A11', 'PCYOX1L', 'MRPL32', 'TNFRSF10D', 'BTF3', 'MSL3P1', 'UXS1', 'KIAA0895', 'RIC3', 'ANKRD26', 'SPTBN1', 'IL6ST', 'SCGB2A1', 'AEN', 'LDHB', 'TSPAN18', 'CARMIL1', 'TIMD4', 'FAAH2', 'PTK2', 'LRRN1', 'SESN3', 'MSL3', 'PPWD1', 'ZNF215', 'ZC3H12D', 'NEK6', 'IFT57', 'SFMBT1', 'TPP2', 'CDH1', 'TCP11L2', 'ATXN7L1', 'SYNE3', 'DAPP1', 'SMAP2', 'LEPROTL1', 'TNNC1', 'SGTB', 'PMS2CL', 'FABP7', 'MTHFD1', 'NFRKB', 'THBS4', 'SERPINE2', 'RASA3', 'MYB', 'TAPT1', 'ZMYM3', 'ITPKB', 'NLRP3', 'HAPLN3', 'TLK1', 'NDUFAF7', 'RASSF3', 'ABCA7', 'SEMA4C', 'UBQLN2', 'CDCA7L', 'CNST']
GSE3982_DC_VS_EFF_MEMORY_CD4_TCELL_DN	1	0.032379183652469536	1.939639419467227	1.0	65.68	['MPHOSPH9', 'ATG4A', 'CWF19L1', 'MYBL1', 'UBAP2', 'PMEL', 'PLAGL2', 'JAM3', 'PCID2', 'WEE1', 'RNF144A', 'USP11', 'SNRNP200', 'PEX3', 'NAP1L3', 'HAUS5', 'NMT2', 'IRF1', 'BCL2', 'STIL', 'VPS13D', 'MEIS2', 'GIMAP6', 'BEX1', 'DSG1', 'SMARCC2', 'LPAR2', 'TNKS', 'ARHGAP15', 'GZMH', 'CCR2', 'S100A14', 'ALDH3B2', 'ZNF75D', 'ARL4C', 'DIDO1', 'SPOCK2', 'ALOXE3', 'FRY', 'ZNF253', 'GVINP1', 'GABPB1', 'LDOC1', 'SIRPG', 'SLC6A16', 'CCP110', 'THOC2', 'CD3E', 'CSPP1', 'PAXIP1', 'ARHGEF6', 'LPIN2', 'ARID1A', 'STK38', 'AKT3', 'SAP30L-AS1', 'IL24', 'DLGAP1', 'CELF2', 'PASK', 'AMIGO2', 'PRPF19', 'EPCAM', 'RPS3', 'ANKRD27', 'GRPR', 'CATSPERB', 'CTCF', 'PTMA', 'ZNF281', 'RRN3P1', 'CPSF4', 'CPSF7', 'RPS23', 'PLEKHG3', 'SYNE1', 'PCYOX1L', 'AZGP1', 'SPTBN1', 'RPL36', 'CD34', 'TWIST1', 'SP140', 'HBS1L', 'MIA3', 'RBM34', 'PPP1R16B', 'LARP7', 'MCUB', 'RPL30', 'DLG3', 'ZNF264', 'KCNC4', 'TM4SF1', 'KRI1', 'RALGPS1', 'RPS27', 'ZCCHC4', 'HYOU1', 'MVB12B', 'ZNF266', 'SLC38A1', 'ZNF394', 'SRSF5', 'ZNF711', 'JAK1', 'TRRAP', 'ACKR3', 'YLPM1', 'KIF21B', 'RABGEF1', 'FABP7', 'AKR1C2', 'E4F1', 'ZNF142', 'LPIN1', 'CYTH1', 'PRMT2', 'ANKS1B', 'THPO', 'EZH1', 'SIK3', 'IPCEF1', 'ZEB1', 'GGPS1', 'AKTIP', 'SEMA4C', 'AUTS2', 'STAG1', 'PRKCH', 'EDA2R', 'FLT3LG']
